Funds Center,Fund,Status,Document Identifier Code,Order Type,Purchasing Document,DoD Document Number,Storage Location,Short Text,FSC Code,Material,Delivery Date,Supply Category Material Code,MILSTRIP Status,Order Quantity,Order Unit,QTY Open,QTY Received,Requirement Priority,Net Order Price,Gross order value,Fund Code,Rec Code,Issuing Storage Loc.,QTY Intransit,QTY ISSUE (STO),Vendor,Advice Code,ARC,Del Ind,Delivery Completed,Project Code
A82BD,202010D19,Closed,A01,ZAR,7121780685,W90E2N92310001,0BST,"INDICATOR,TEMPERATURE,ELECTRICAL RESIS",6685,011809037,8/20/19,9G,,1,EA,0,1,2,15.94,15.94,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121780686,W90E2N92310002,0BST,"COVER,FITTED,VEHICULAR BODY",2540,014504015,9/15/19,9K,,1,EA,0,1,2,362.41,362.41,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121780687,W90E2N92310003,0BST,COVER AND CHAIN,2510,009332893,8/20/19,9K,,1,EA,0,1,2,9.21,9.21,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121803738,W90E2N92320001,0BST,"RETAINER,LENS",6220,011085105,8/21/19,9B,,1,EA,0,1,5,55.16,55.16,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121803739,W90E2N92320002,0BST,"LIGHT,MARKER,CLEARANCE",6220,001130986,8/21/19,9B,,1,EA,0,1,5,13.68,13.68,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121803740,W90E2N92320003,0BST,O-RING,5331,004620907,8/21/19,9T,,1,EA,0,1,5,1.76,1.76,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121803741,W90E2N92320004,0BST,"WINDOW,VEHICULAR",2510,015676722,8/21/19,9K,B7,1,EA,0,1,5,121.84,121.84,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121803742,W90E2N92320005,0BST,NONMETALLIC SPECIALSHAPED SECTION,9390,014241528,8/21/19,9K,,1,BX,0,1,5,63.89,63.89,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121844701,W90E2N92350002,0BST,"NUT,SELF-LOCKING,HEXAGON",5310,013915249,8/24/19,9T,,2,EA,0,2,2,13.83,27.66,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121858607,W90E2N92350003,0BST,SIEVE PACK ASSEMBLY,6665,015556120,8/24/19,9Z,B7,2,EA,0,2,12,38.20,76.40,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121858608,W90E2N92350004,0BST,"EXTINGUISHER,FIRE",4210,014609083,8/24/19,9K,,1,EA,0,1,12,41.90,41.90,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Open,A01,ZAR,7121860811,W90E2N92360001,0BST,TRANSFER TRANSMISSION ASSEMBLY,2520,015019589,8/24/19,9K,B7,1,EA,1,0,2,"17,506.00","17,506.00",J,H,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D19,Closed,A01,ZAR,7121860812,W90E2N92360002,0BST,DISPLAY UNIT,7025,016007361,8/24/19,9O,B7,1,EA,0,1,5,"43,139.00","43,139.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121860813,W90E2N92360003,0BST,"BATTERY,STORAGE",6140,014871153,8/24/19,9G,,4,EA,0,4,12,324.25,"1,297.00",J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121860814,W90E2N92360004,0BST,"ADAPTER,AMMUNITIONBRACKET",1005,014256541,8/24/19,9M,,8,EA,0,8,12,102.56,820.48,J,Z,WHQ1,0,8,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7121860815,W90E2N92360005,0BST,"CASE,BARREL,MACHINEGUN",1005,015369646,8/24/19,9M,,8,EA,0,8,12,191.79,"1,534.32",J,Z,WHQ1,0,8,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7122057069,W90E2N92540001,0BST,"PUMP,HYDRAULIC RAM,HAND DRIVEN",4320,014320321,9/6/19,9B,,1,EA,0,1,5,296.39,296.39,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7122057070,W90E2N92540002,0BST,"STARTER,ENGINE,ELECTRICAL",2920,016145512,9/11/19,9K,B7,1,EA,0,1,2,140.18,140.18,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7122061495,W90E2N92540003,0BST,"MANIFOLD,HYDRAULICSYSTEM ACCESSORIES",4730,014578479,9/6/19,9B,,1,EA,0,1,5,"2,850.92","2,850.92",J,O,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7122061496,W90E2N92540004,0BST,"COOLER,LUBRICATINGOIL,ENGINE",2930,011687911,9/8/19,9K,B7,1,EA,0,1,2,442.16,442.16,J,F,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7122205934,W90E2N92620001,0BST,"FUSE,ENCLOSED LINK",5920,123130640,9/17/19,9G,B7,5,EA,0,5,2,0.57,2.85,J,Z,WHQ1,0,5,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7122206175,W90E2N92620002,0BST,"RELAY,ELECTROMAGNETIC",5945,123066516,9/17/19,9G,B7,1,EA,0,1,2,46.31,46.31,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478565,W90E2N92810001,0BST,"DRAG LINK,STEERING",2530,013773127,9/12/19,9K,,1,EA,0,1,2,142.79,142.79,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478566,W90E2N92810002,0BST,"NUT,PLAIN,KNURLED",5310,013847280,9/17/19,9T,,1,EA,0,1,5,0.11,0.11,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478568,W90E2N92810004,0BST,"WASHER,FLAT",5310,014702365,9/17/19,9T,,1,EA,0,1,5,0.03,0.03,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478569,W90E2N92810005,0BST,"NUT,PLAIN,CLINCH",5310,014795599,9/17/19,9T,,1,EA,0,1,5,0.23,0.23,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478570,W90E2N92810006,0BST,"PLATE,MOUNTING",5340,014917488,9/17/19,9T,,1,EA,0,1,5,0.85,0.85,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478571,W90E2N92810007,0BST,"SCREW,MACHINE",5305,013721266,9/17/19,9T,,1,EA,0,1,5,0.03,0.03,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478572,W90E2N92810008,0BST,"CLIP,SUN VISOR",2540,014926576,9/17/19,9K,,1,EA,0,1,5,6.32,6.32,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478573,W90E2N92810009,0BST,"SCREW,CAP,HEXAGON HEAD",5305,013752856,9/17/19,9T,,1,EA,0,1,5,0.16,0.16,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478574,W90E2N92810010,0BST,"INDICATOR,TEMPERATURE,SYNCHRO",6685,015234690,9/18/19,9G,,1,EA,0,1,5,80.25,80.25,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478575,W90E2N92810011,0BST,"ACTUATOR,HYDRAULIC-PNEUMATIC,LINEAR",4810,014753500,9/18/19,9B,B7,1,EA,0,1,2,155.20,155.20,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478576,W90E2N92810012,0BST,O-RING ASSORTMENT,5331,015899281,9/18/19,9T,B7,1,EA,0,1,2,46.20,46.20,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478577,W90E2N92810013,0BST,VALVE CARTRIDGE,4820,014753419,9/18/19,9B,,1,EA,0,1,2,60.45,60.45,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478578,W90E2N92810014,0BST,"COVER,BATTERY BOX",6160,014619622,9/19/19,9G,,1,EA,0,1,5,394.99,394.99,J,O,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478579,W90E2N92810015,0BST,"BATTERY,STORAGE",6140,015297226,9/19/19,9G,,1,EA,0,1,5,181.49,181.49,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478580,W90E2N92810016,0BST,"BATTERY,STORAGE",6140,013788232,9/19/19,9G,,1,EA,0,1,5,175.83,175.83,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478581,W90E2N92810017,0BST,"BATTERY,STORAGE",6140,013788232,9/19/19,9G,,1,EA,0,1,5,175.83,175.83,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478582,W90E2N92810018,0BST,"EVAPORATOR,AIR BRAKE SYSTEM",2530,016305913,9/19/19,9K,,1,EA,0,1,2,310.03,310.03,J,F,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478583,W90E2N92810019,0BST,"DRAG LINK,STEERING",2530,013773127,9/24/19,9K,,1,EA,0,1,2,142.79,142.79,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478584,W90E2N92810020,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,014796013,9/25/19,9B,,1,EA,0,1,2,38.12,38.12,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Open,A01,ZAR,7122478585,W90E2N92810021,0BST,"STRAP,WEBBING",5340,013939372,9/25/19,9T,,2,EA,2,0,5,50.02,100.04,J,Z,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D20,Closed,A01,ZAR,7122478586,W90E2N92810022,0BST,"DRAG LINK,STEERING",2530,013773127,9/24/19,9K,,1,EA,0,1,2,142.79,142.79,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478587,W90E2N92810023,0BST,"SCREW,CAP,HEXAGON HEAD",5305,015424586,9/26/19,9T,,2,EA,0,2,5,0.09,0.18,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478588,W90E2N92810024,0BST,"BRACKET,MULTIPLE ANGLE",5340,014912032,9/26/19,9T,,1,EA,0,1,5,75.27,75.27,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478589,W90E2N92810025,0BST,"SCREW,CAP,HEXAGON HEAD",5305,144435285,9/26/19,9T,,4,EA,0,4,5,0.54,2.16,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478591,W90E2N92810027,0BST,"CONTROL,DIRECTIONALSIGNAL LIGHT,AUTOM",6220,013763676,9/27/19,9B,,1,EA,0,1,5,164.19,164.19,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478592,W90E2N92810028,0BST,"FILTER ELEMENT,FLUID",2910,014247315,10/3/19,9K,,10,EA,0,10,12,7.14,71.40,J,Z,WHQ1,0,10,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478593,W90E2N92810029,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,10/3/19,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478594,W90E2N92810030,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,10/3/19,9T,,4,EA,0,4,5,3.36,13.44,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478595,W90E2N92810031,0BST,"PANEL,VEHICULAR OPERATION",2510,200088400,10/5/19,9O,,1,EA,0,1,5,502.00,502.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478596,W90E2N92810032,0BST,SENSOR ASSEMBLY.,2520,219217180,10/5/19,9O,,1,EA,0,1,5,"6,230.00","6,230.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122478597,W90E2N92810033,0BST,SENSOR ASSEMBLY.,2520,219217178,10/5/19,9O,,1,EA,0,1,5,"6,230.00","6,230.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122480962,W90E2N92810034,0BST,"ROPE,FIBROUS",4020,015778686,9/12/19,9T,,1,SL,0,1,5,279.85,279.85,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122480964,W90E2N92810036,0BST,INTERCONNECTING BOX,5895,015917887,9/27/19,9G,,1,EA,0,1,5,739.84,739.84,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122480966,W90E2N92810038,0BST,"FRAME SECTION,STRUCTURAL,VEHICULAR",2510,013704792,10/4/19,9K,,1,EA,0,1,5,"1,634.56","1,634.56",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122493433,W90E2N92830003,0BST,WIRING HARNESS,6150,200010279,10/11/19,9O,,1,EA,0,1,5,493.00,493.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122493434,W90E2N92830004,0BST,WIRING HARNESS,6150,219215553,10/11/19,9G,,1,EA,0,1,5,224.00,224.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122509417,W90E2N92830001,0BST,POWER SUPPLY,6130,014796012,10/8/19,9G,,1,EA,0,1,5,773.67,773.67,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122509418,W90E2N92830002,0BST,"RELAY,SOLID STATE",5945,015276667,10/10/19,9G,,2,EA,0,2,5,2.30,4.60,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122522276,W90E2N92830006,0BST,"SCREW,CAP,HEXAGON HEAD",5305,016254852,10/11/19,9O,,27,EA,0,27,5,0.70,18.90,J,Z,WHQ1,0,27,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122523439,W90E2N92840001,0BST,"CYLINDER ASSEMBLY,ACTUATING,ROTARY",3040,014929432,10/11/19,9O,,1,EA,0,1,5,859.00,859.00,J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122523440,W90E2N92840002,0BST,"COVER,ACCESS",5340,016280742,10/11/19,9T,,1,EA,0,1,5,"5,102.74","5,102.74",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122571718,W90E2N92900001,0BST,"VALVE,TEE",4820,004661945,10/17/19,9B,,1,EA,0,1,2,72.68,72.68,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122571719,W90E2N92900002,0BST,"LIGHT,MARKER,CLEARANCE",6220,015160454,10/17/19,9B,,1,EA,0,1,5,17.85,17.85,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122571720,W90E2N92900003,0BST,"LATCH,DOOR,VEHICULAR",2540,013741764,10/17/19,9K,,1,EA,0,1,2,227.30,227.30,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122571721,W90E2N92900004,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,10/17/19,9T,,4,EA,0,4,5,3.36,13.44,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122571722,W90E2N92900005,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,10/17/19,9T,,4,EA,0,4,5,3.36,13.44,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122571723,W90E2N92900006,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,10/17/19,9T,,4,EA,0,4,5,3.36,13.44,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122571724,W90E2N92900007,0BST,"ACTUATOR,SPRING BRAKE",2530,014833949,10/17/19,9K,,1,EA,0,1,2,150.98,150.98,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122571725,W90E2N92900008,0BST,"CAP,PROTECTIVE,DUSTAND MOISTURE SEAL",5340,013157223,10/17/19,9T,,1,EA,0,1,5,6.13,6.13,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122571726,W90E2N92900009,0BST,"DRAG LINK,STEERING",2530,013773127,10/17/19,9K,,1,EA,0,1,5,142.79,142.79,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122639326,W90E2N92960001,0BST,"PROBE ASSEMBLY,SAM",6665,123266355,10/24/19,9Z,,1,EA,0,1,2,"31,290.00","31,290.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122653227,W90E2N92960003,0BST,"WASHER,FLAT",5310,014336856,10/24/19,9T,,1,EA,0,1,2,0.59,0.59,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122653228,W90E2N92960004,0BST,GASKET,5330,123268884,10/24/19,9T,,1,EA,0,1,2,256.00,256.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZIIU,7122672009,W90E2N92980001,0BST,DISPLAY UNIT,7025,016007361,10/23/19,9O,,1,EA,0,1,2,"43,139.00","43,139.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122721772,W90E2N93020001,0BST,"SCREW,CAP,SOCKET HEAD",5305,011566402,10/25/19,9T,,4,EA,0,4,5,0.59,2.36,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122721773,W90E2N93020002,0BST,"BUSHING,PIPE",4730,013680180,10/25/19,9B,,1,EA,0,1,2,33.69,33.69,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122729961,W90E2N93030001,0BST,WHEEL AND TIRE ASSEMBLY,2530,200003667,10/30/19,9K,,4,EA,0,4,2,"5,672.00","22,688.00",J,L,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122872660,W90E2N93170001,0BST,"LUBRICATING OIL,ENGINE",9150,014211424,10/31/19,36,,30,CN,0,30,12,61.13,"1,833.90",J,Z,WHJ1,0,30,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122872661,W90E2N93170002,0BST,WHEEL AND TIRE ASSEMBLY,2530,200003667,11/7/19,9K,,1,EA,0,1,2,"5,672.00","5,672.00",J,L,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122872662,W90E2N93170003,0BST,"BATTERY,STORAGE",6140,014851472,11/7/19,9G,,4,EA,0,4,2,365.89,"1,463.56",J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122872663,W90E2N93170004,0BST,"CHAMBER,AIR BRAKE",2530,013948332,11/7/19,9K,,2,EA,0,2,2,146.25,292.50,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122872664,W90E2N93170005,0BST,"TEST SET,BATTERY",6625,014638499,11/7/19,9H,,2,EA,0,2,5,49.75,99.50,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122888901,W90E2N93180001,0BST,"BATTERY,STORAGE",6140,014851472,10/28/19,9G,,4,EA,0,4,2,365.89,"1,463.56",J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122888902,W90E2N93180002,0BST,"LIGHT,MARKER,CLEARANCE",6220,015188805,11/8/19,9B,,1,EA,0,1,5,15.83,15.83,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122888903,W90E2N93180003,0BST,"CHAIN ASSEMBLY,SINGLE LEG",4010,012249207,11/8/19,9T,,2,AY,0,2,5,8.21,16.42,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122888904,W90E2N93180004,0BST,SWITCH ASSEMBLY,5930,003078856,11/8/19,9K,,1,EA,0,1,5,81.39,81.39,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122888905,W90E2N93180005,0BST,"LIGHT,MARKER,CLEARANCE",6220,015160454,11/8/19,9B,,1,EA,0,1,5,17.85,17.85,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955434,W90E2N93230001,0BST,"SPIDER,UNIVERSAL JOINT,VEHICULAR",2520,003884197,11/14/19,9K,,1,EA,0,1,5,55.06,55.06,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955435,W90E2N93230002,0BST,"BELT,V",3030,200046440,11/14/19,9O,,1,EA,0,1,2,40.79,40.79,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955436,W90E2N93230003,0BST,"ADJUSTING DEVICE,BELT-CHAIN TENSION",3040,200046431,11/14/19,9O,,1,EA,0,1,2,164.00,164.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955437,W90E2N93230004,0BST,DIFFERENTIAL GEAR UNIT,2520,015136214,11/15/19,9O,,1,EA,0,1,2,"25,684.00","25,684.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955438,W90E2N93230005,0BST,WHEEL AND TIRE ASSEMBLY,2530,200003667,11/15/19,9K,,1,EA,0,1,2,"5,672.00","5,672.00",J,L,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955439,W90E2N93230006,0BST,"WASHER,FLAT",5310,015558669,11/15/19,9T,,1,EA,0,1,2,2.28,2.28,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955440,W90E2N93230007,0BST,GASKET,5330,121240982,11/15/19,9T,,1,EA,0,1,2,0.50,0.50,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955441,W90E2N93230008,0BST,"GENERATOR,ALTERNATING CURRENT",6115,015789318,11/15/19,9O,,1,EA,0,1,2,"4,409.00","4,409.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955442,W90E2N93230009,0BST,"SEAL,PLAIN",5330,011560444,11/15/19,9T,,1,EA,0,1,2,0.93,0.93,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955443,W90E2N93230010,0BST,"PULLEY,GROOVE",3020,200073948,11/15/19,9K,,1,EA,0,1,2,120.00,120.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955444,W90E2N93230011,0BST,SEALING COMPOUND,8030,010145869,11/16/19,4X,,1,BT,0,1,5,3.52,3.52,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955445,W90E2N93230012,0BST,"PIN,EJECTOR",5315,011285494,11/17/19,9T,,1,EA,0,1,2,1.82,1.82,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955446,W90E2N93230013,0BST,"WASHER,FLAT",5310,014089052,11/17/19,9T,,1,EA,0,1,5,3.88,3.88,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955447,W90E2N93230014,0BST,"WASHER,FLAT",5310,014089052,11/17/19,9T,,1,EA,0,1,5,3.88,3.88,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955448,W90E2N93230015,0BST,"WASHER,FLAT",5310,014089052,11/17/19,9T,,1,EA,0,1,5,3.88,3.88,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955449,W90E2N93230016,0BST,"SPRING,HELICAL,COMPRESSION",5360,011285637,11/17/19,9M,,1,EA,0,1,2,0.33,0.33,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955450,W90E2N93230017,0BST,"SPRING,HELICAL,COMPRESSION",5360,011285637,11/17/19,9M,,1,EA,0,1,2,0.33,0.33,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955451,W90E2N93230018,0BST,"RING,RETAINING",5325,014089050,11/17/19,9T,,1,EA,0,1,5,0.71,0.71,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955452,W90E2N93230019,0BST,"RING,RETAINING",5325,014089050,11/17/19,9T,,1,EA,0,1,5,0.71,0.71,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955453,W90E2N93230020,0BST,"RING,RETAINING",5325,014089050,11/17/19,9T,,1,EA,0,1,5,0.71,0.71,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955454,W90E2N93230021,0BST,"CLIP,RETAINING",5340,011285605,11/17/19,9T,,1,EA,0,1,2,1.29,1.29,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955455,W90E2N93230022,0BST,"NUT,PLAIN,SLOTTED,HEXAGON",5310,014089456,11/17/19,9T,,1,EA,0,1,5,17.55,17.55,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
